id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9746092,Charming Furnished Room in Prenzlauer Berg,6203269,Kolja,Pankow,Prenzlauer Berg Nord,52.55285554430082,13.414670019126508,Private room,24,1,0,,,1,0
9746139,"large room in Mitte, *central",50260808,Katharina,Mitte,Wedding Zentrum,52.540224977636825,13.356061463016257,Private room,15,5,1,2017-12-01,0.09,1,0
9746202,2 Rooms Appartment in Berlin Mitte,3668070,Paul,Pankow,Prenzlauer Berg Südwest,52.5319469552823,13.409401097763157,Entire home/apt,50,5,1,2016-01-11,0.03,1,0
9747807,Sehr zentrale 2-Zimmer Wohnung CHB,29849348,Ismail,Charlottenburg-Wilm.,Kantstraße,52.51010412261112,13.302909653184727,Entire home/apt,99,2,1,2015-12-31,0.03,2,0
9749484,Ruheoase in Zentru (Hidden by Airbnb) ähe (15 Min.),50290319,Ilka,Pankow,Weißensee,52.547344753206126,13.455821603587315,Entire home/apt,30,10,1,2016-02-01,0.03,1,0
9750128,Perfect Location - Beautiful Room,50291628,Carlota,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510894876512495,13.456504817640084,Private room,40,1,4,2016-09-06,0.11,1,0
9750605,Längerfristig schön & ruhig im Akazienkiez wohnen,50294639,Anja,Tempelhof - Schöneberg,Schöneberg-Süd,52.48714060222125,13.347505530572374,Entire home/apt,30,60,3,2018-09-21,0.09,1,337
9750755,Cozy flat in the heart of Berlin!,927978,Leonardo,Mitte,Alexanderplatz,52.529445587959096,13.405101671903228,Entire home/apt,60,7,12,2017-08-29,0.35,1,0
9753101,Sunny cozy apartment in Kreuzberg,45529183,Noor,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49491427308386,13.418705222027494,Entire home/apt,55,2,3,2016-02-28,0.08,1,0
9753289,Beautiful apartment in perfect area,50304667,Janez,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49049753536289,13.416418008338798,Entire home/apt,100,1,0,,,1,0
9753531,Beautiful Spacious Room in Berlin,1315569,Greg & Emmy,Mitte,Parkviertel,52.54779267247102,13.349976869370094,Private room,60,3,69,2018-06-08,2.0,2,0
9755274,Privat room in Kreuzkölln,50259108,Thais,Neukölln,Reuterstraße,52.48930841286918,13.427961043549782,Private room,25,2,0,,,2,0
9755521,"Cosy and quiet ""Altbau"" Apartment",50311596,Lara,Mitte,Parkviertel,52.55015049081295,13.348983874748116,Entire home/apt,70,3,0,,,1,0
9760769,"Charming, typical berlinesque flat.",25993140,Oliver,Pankow,Prenzlauer Berg Nordwest,52.55352074304291,13.400595434157244,Entire home/apt,79,1,24,2018-09-30,0.88,1,54
9761737,Cosy little flat in Berlin Moabit,8772776,Sophia,Mitte,Moabit Ost,52.53425260908285,13.345429727318304,Entire home/apt,30,2,0,,,1,0
9763483,Nice and cosy three-room apartment,41905376,Birgit,Neukölln,Schillerpromenade,52.4748840862748,13.427007890150536,Entire home/apt,34,1,2,2016-04-05,0.06,1,0
9763680,❤️ Sonniges Zimmer in Berlin ❤️,3404672,Julie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50804259172225,13.458038001765267,Private room,46,2,121,2018-10-21,3.45,1,338
9763842,Amazing flat in historic area,37109255,Artem,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.517185632730026,13.455344818218792,Entire home/apt,70,3,1,2015-12-31,0.03,1,0
9765378,Central place in Berlin!,20975044,Olga,Mitte,Parkviertel,52.56220317628796,13.33773790522235,Private room,35,2,39,2018-08-03,1.29,2,318
9765831,Room in Friedrichshain,50356969,Joseph,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50868420526776,13.465036360340669,Private room,30,1,2,2016-04-26,0.06,1,0
9766201,Flat in K.Marx-Allee Alexanderplatz,18868048,Malek,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.521056886302894,13.431357411805305,Private room,25,1,1,2015-12-13,0.03,2,0
9766616,mi casa es tu casa,50359861,Alice,Mitte,Brunnenstr. Nord,52.544779925306,13.369836772900271,Private room,42,1,53,2017-10-15,1.51,1,0
9768263,Loftapartment Prenzlauer Berg,21256997,Anton,Pankow,Helmholtzplatz,52.54490918705282,13.417499346435102,Entire home/apt,85,5,10,2018-01-09,0.29,1,0
9768373,Quiet Altbau in Charlottenburg!,20024969,Benedikt,Charlottenburg-Wilm.,Mierendorffplatz,52.52679195328244,13.305719403752535,Entire home/apt,27,5,17,2018-07-24,0.59,1,22
9769255,Cozy flat in Berlin,36767126,Haig,Neukölln,Reuterstraße,52.493645518432274,13.42330563762878,Entire home/apt,48,5,1,2016-01-02,0.03,1,0
9769836,Nice flat near the canal -Kreuzberg,3313593,Aurélie,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49286224365981,13.44091249008393,Entire home/apt,90,3,9,2018-09-16,0.26,1,0
9769929,Nice apartment in Berlin-Wedding,50373075,Benjamin,Mitte,Brunnenstr. Nord,52.54305067554216,13.37360000629569,Entire home/apt,50,5,2,2016-05-21,0.06,1,0
9770154,"Big Apartment in Kreuzberg, facing Viktoria Park",3122986,Riccardo,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48987929556526,13.375692979613824,Entire home/apt,304,2,47,2018-10-14,1.39,4,358
9770558,Big cosy room in Friedrichshain,18156575,Sarah,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51096001875809,13.449543491729894,Private room,85,2,12,2018-03-18,0.41,3,0
9771742,03.03-09.03  frei zur vermieten,26256625,Filip,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52665593283615,13.450176282845376,Entire home/apt,26,1,0,,,1,0
9772471,Private room with high ceiling & balcony,4249433,Manok,Treptow - Köpenick,Baumschulenweg,52.467056891298895,13.487024807448943,Private room,29,7,9,2018-07-31,0.26,1,0
9774023,Cosy Family Apartment in Kreuzberg,3822217,Leonora,Tempelhof - Schöneberg,Schöneberg-Süd,52.48647066386828,13.373122042483924,Entire home/apt,70,1,1,2016-01-05,0.03,1,0
9774272,Klein und auf Zeit Dein,50393653,Ute,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49114217425255,13.395976834954745,Private room,21,1,91,2018-11-04,2.56,1,69
9775240,Beautiful big and bright apartment,4390181,Stephie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4892768134814,13.39737238777924,Entire home/apt,80,7,5,2018-08-18,0.15,1,0
9775389,Bright room in Kreuzkölln,6060236,Jannica,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48881920539475,13.42262981268194,Private room,40,1,0,,,1,0
9780190,Huge flat in Körnerkiez,2141958,Karima,Neukölln,Neuköllner Mitte/Zentrum,52.47304493136117,13.43774204414282,Private room,60,3,1,2016-01-03,0.03,1,0
9781239,Big Room in Friedrichshain for two,50423467,Sarah,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5216107063945,13.450870306567111,Private room,25,2,2,2016-08-23,0.06,1,0
9781655,Sonnige Dachwohnung mit Balkon,11036645,Corinna,Reinickendorf,Nord 1,52.62797295576915,13.282290123119395,Entire home/apt,65,2,10,2018-05-14,0.29,1,335
9782233,Private Studio flat in Neukölln!,50427487,Luca,Neukölln,Schillerpromenade,52.48284505990285,13.423841429488242,Entire home/apt,35,7,0,,,1,0
9783281,Sunny cozy apartment in Graefekiz!,50002628,Mi,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48958059091391,13.414573030843732,Entire home/apt,45,3,8,2018-07-28,0.31,1,0
9783319,Spacious flat in Neukölln,1491401,Jennifer,Neukölln,Schillerpromenade,52.47317290201966,13.426068916761569,Entire home/apt,55,5,11,2017-12-08,0.32,1,0
9784893,Sunny Room with Queen-Size Bed at City Center,21052380,Andrea & Rusdi,Pankow,Prenzlauer Berg Nordwest,52.55140695516176,13.412672472255036,Private room,45,1,135,2018-08-29,4.28,4,0
9785243,Zimmer in Neukölln (Rixdorf),50439190,Tobias,Neukölln,Rixdorf,52.47286306194918,13.446629799507638,Private room,30,1,4,2017-10-22,0.11,1,0
9785334,Zimmer im Herzen von Neukölln,6719262,Samira,Neukölln,Rixdorf,52.484008117109305,13.44539682851853,Private room,28,5,3,2016-05-12,0.09,1,0
9785449,Cosy room near the main station HBF,50388793,Andrzej,Mitte,Moabit Ost,52.53464332029276,13.352957884081375,Private room,27,6,30,2018-09-24,0.85,1,0
9785594,Schöne möbelierte Einzimmerwohnung.,50440053,Jesus,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.51400883401342,13.304060194742476,Entire home/apt,30,4,31,2018-03-29,0.88,1,0
9786296,1 Zimmer Altbau-Wohnung Neukölln,50443353,Nico,Neukölln,Reuterstraße,52.48782601443631,13.427154805935611,Entire home/apt,40,10,1,2016-01-02,0.03,1,0
9787499,Cozy room in shared flat in Berlin Neukölln,21485091,Johanna,Neukölln,Neuköllner Mitte/Zentrum,52.470066546454575,13.434367110220606,Private room,26,4,5,2017-09-07,0.19,1,0
9787679,"Beautiful Studio Flat, Prenzlauer Berg",9644465,Florian,Pankow,Prenzlauer Berg Nordwest,52.553864877774046,13.400034478470566,Entire home/apt,58,5,23,2018-08-26,0.75,1,138
9790781,big artsy room with balcony,15073899,Nadine,Mitte,Parkviertel,52.55148840878859,13.34619620403336,Private room,30,2,17,2018-10-26,0.49,1,5
9792275,Bright 52m² 1Bedroom in Wedding,50467317,Tara,Mitte,Wedding Zentrum,52.53917980637169,13.347423154241836,Entire home/apt,45,7,0,,,1,0
9793601,Balcony - Park - Kreuzkölln,21341307,Bekah,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48916010777037,13.424014997980436,Entire home/apt,75,5,18,2018-07-29,0.51,1,0
9793842,Comfy flat in the heart of Berlin!,31847112,Sibulele,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5023039621176,13.45288241438714,Entire home/apt,46,1,4,2017-01-02,0.11,1,0
9798793,Cozy flat near Friedrichshain,50496223,Christoph,Lichtenberg,Neu Lichtenberg,52.50280543313683,13.486288132214174,Entire home/apt,40,5,3,2017-05-02,0.09,1,0
9799645,"Central, sunny, fully furnished",50499472,Jaana,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49735292788632,13.441332614570662,Entire home/apt,40,4,0,,,1,0
9799656,Central big bright room in Wedding/Mitte,31362579,Max,Mitte,Parkviertel,52.54649587748892,13.347495975529975,Private room,26,10,37,2018-10-28,1.07,3,28
9800279,,9810084,Giorgia,Mitte,Wedding Zentrum,52.54243122019464,13.353409106876828,Private room,25,1,4,2016-04-01,0.12,1,0
9800996,Cosy flat in Neukölln (Körnerkiez),23150664,Caoimhe,Neukölln,Neuköllner Mitte/Zentrum,52.471153317603545,13.4369403004775,Entire home/apt,25,6,2,2017-04-27,0.11,1,0
9801017,Spacious Room in Neukölln,5118330,Sebastian,Neukölln,Neuköllner Mitte/Zentrum,52.46979840536167,13.43186384460388,Private room,32,1,1,2016-02-23,0.03,1,0
9801063,Spacious three bedroom apartment,13855782,Hrefna Hörn,Mitte,Tiergarten Süd,52.500149265170776,13.365247282402896,Entire home/apt,240,3,1,2016-01-02,0.03,1,0
9802739,Gemütliches WG Zimmer im Wedding,50511360,Felix,Mitte,Wedding Zentrum,52.55150201090878,13.376480265713862,Private room,20,40,4,2017-09-11,0.15,1,0
9804273,"Ruhig, kompakte Wohnung mit Balkon",11662035,Maxim,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51629678856458,13.457735682280171,Entire home/apt,25,1,0,,,1,0
9804540,(Website hidden by Airbnb) Jugendstilvilla m.Terrasse,3811457,Annegret,Steglitz - Zehlendorf,Zehlendorf  Nord,52.43962925924514,13.25933997986126,Entire home/apt,118,4,24,2018-09-30,0.74,1,337
9806267,*Sunny room in the heart of X-berg*,1998936,Ana,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49648386396239,13.417303000620697,Private room,47,1,0,,,1,0
9807223,Traumhafte Maisonette am Grunewald,50526984,Korbi,Steglitz - Zehlendorf,Zehlendorf  Nord,52.45256372882776,13.270531915130912,Entire home/apt,175,4,0,,,1,0
9807731,"Comfy + Hip, Top Location, Neukölln",20795985,Edward Mark,Neukölln,Rixdorf,52.48247905022002,13.443259185652476,Entire home/apt,39,1,0,,,1,0
9808424,Quiet Cozy Room near Friedrichstr.,50531900,Fabian Und Monika,Mitte,Brunnenstr. Süd,52.53138003301999,13.38704523376816,Private room,21,2,0,,,1,0
9808877,Room with Balcony in Neuköln,29397887,Ruben,Neukölln,Rixdorf,52.48495377904132,13.450393005808133,Private room,16,4,3,2018-09-24,0.09,1,159
9810411,"Bright 4 room Appartment, 140qm",48422365,Berit,Tempelhof - Schöneberg,Tempelhof,52.48437322899773,13.38354277587273,Entire home/apt,300,3,2,2017-01-02,0.07,1,0
9814971,kleines Zimmer im Herzen Neuköllns,6299711,Tim,Neukölln,Neuköllner Mitte/Zentrum,52.48084792525709,13.428154616787332,Private room,48,2,13,2018-09-10,0.37,1,347
9815984,Ruhige Wohnung mit Garten,50564853,Bärbel,Steglitz - Zehlendorf,Lankwitz,52.44082784959397,13.332279961980928,Entire home/apt,35,1,34,2018-10-30,1.02,1,260
9816398,Stylish Hotel Apartment Room,22052044,Mostafa,Mitte,Alexanderplatz,52.52220244342064,13.417611057339762,Entire home/apt,120,3,0,,,1,0
9816750,Sundeck in Neukölln,7822054,Karin,Neukölln,Rixdorf,52.48057999915089,13.45198460154483,Entire home/apt,45,2,0,,,2,0
9816764,Room in Kreuzberg (Mehringdamm),50568003,Alexandra,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49489441594868,13.381217097627044,Private room,28,1,2,2016-01-03,0.06,2,0
9818951,Friedrichshain Fresh & Sweet Studio,14326489,Rom,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50949775275553,13.453792697618988,Entire home/apt,60,3,25,2017-09-02,0.71,1,0
9819117,Appartment en plein coeur de Berlin,5689836,Eric,Mitte,Alexanderplatz,52.51517533221428,13.420958667287302,Entire home/apt,150,60,0,,,1,88
9819444,Großteil eines Einfamilienhauses,48590320,Andreas,Pankow,Blankenburg/Heinersdorf/Märchenland,52.598311714633326,13.44735267549654,Entire home/apt,80,50,4,2018-09-26,0.12,2,364
9820470,Über den Dächern Berlins,50571012,Roswitha,Neukölln,Schillerpromenade,52.474697268374825,13.420239748048594,Entire home/apt,40,14,0,,,1,0
9820700,Cozy & Bright Apartment in Kreuzberg,8722266,Anna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49348246497509,13.384156043106712,Entire home/apt,75,7,28,2018-07-08,0.92,1,0
9821803,a piece of heaven in the heart of Neukölln,11030688,Michaela,Neukölln,Reuterstraße,52.48196324369437,13.43387691554989,Private room,48,6,1,2015-12-28,0.03,1,0
9831333,Beautiful 1 BR apt with office,1757016,Christine,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52280913365891,13.449330714166068,Entire home/apt,56,50,0,,,1,10
9831908,Amazing Loft with Stunning View,9559531,Berith,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.500065627118936,13.377624705330064,Entire home/apt,150,7,0,,,2,0
9832276,Cozy Room in Vibrant Area of Berlin,50637258,David,Neukölln,Reuterstraße,52.48485071614632,13.43594580521838,Private room,15,1,8,2017-01-21,0.24,1,0
9832541,Oasis in the heart of Westberlin,29396410,Kerstin,Charlottenburg-Wilm.,Kurfürstendamm,52.502394703026845,13.336529342777856,Private room,30,1,6,2017-10-02,0.18,1,0
9832606,"Big, quiet room in beautiful apt.",4651905,Michael,Tempelhof - Schöneberg,Schöneberg-Nord,52.49814593477687,13.346991065493372,Private room,40,1,2,2016-01-05,0.06,1,0
9833399,Modern 2-story penthouse in Mitte,16690825,Tilmann,Mitte,Brunnenstr. Süd,52.53424370873113,13.400718392544473,Entire home/apt,150,5,0,,,1,0
9833904,"1 Room, 35 qm, 15 min. to City.",35533514,Jamila,Tempelhof - Schöneberg,Friedenau,52.467933412037,13.34568271575248,Entire home/apt,38,10,0,,,2,0
9834950,Perfect flat for Christmas and NYE,50649075,Paula,Neukölln,Schillerpromenade,52.474179824764576,13.422130092005668,Entire home/apt,60,5,1,2016-01-06,0.03,1,0
9836077,Cozy room in Berlin City Center.,32597134,Salomon,Mitte,Alexanderplatz,52.50616002413031,13.424104561677458,Private room,25,1,1,2016-01-05,0.03,2,0
9836101,Charming apartment,50654245,Ruth,Pankow,Weißensee,52.54826859032072,13.458023165276288,Entire home/apt,129,2,30,2018-10-28,0.99,2,330
9838327,Designy flat with spacious kitchen,6488558,Thassilo,Neukölln,Reuterstraße,52.4837853940458,13.432568878101014,Private room,260,3,2,2016-12-29,0.06,1,0
9838450,Spacious room in the center of Friedrichshain.,6164101,Robert,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51740829176334,13.447158380500593,Private room,48,1,3,2017-10-16,0.21,1,0
9838829,"23 qm 1,5Altbauzimmer in Schöneberg",24743290,Martin,Tempelhof - Schöneberg,Schöneberg-Süd,52.47825261023516,13.344748525395918,Private room,17,1,1,2016-01-22,0.03,1,0
9839151,"Flat on Torstrasse, central Mitte",28333985,Fionnuala,Mitte,Brunnenstr. Süd,52.52913015612434,13.393093501511686,Entire home/apt,60,1,208,2018-10-24,5.93,1,23
9839297,"Big, cozy room in Rixdorf, Neukölln",5005413,Camille,Neukölln,Rixdorf,52.47121878205366,13.444627489028456,Private room,29,4,10,2017-09-04,0.29,1,0
9840386,Sunny&Cozy - Quiet but central!,17861662,Maika,Pankow,Pankow Zentrum,52.5803252276374,13.424603859321287,Private room,30,1,0,,,1,0
9841081,Spacious Room in Berlin Mitte,50675438,Jeremy,Mitte,Alexanderplatz,52.52925572788641,13.404185847371949,Private room,37,1,0,,,1,0
9848690,Private Loft With A Personal Touch,6748543,Manuel,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.503270310489256,13.43304459855926,Entire home/apt,85,10,10,2018-10-01,0.38,1,246
9849801,Room In Neukölln,41279612,Cicekmustaa,Neukölln,Rixdorf,52.471733435546746,13.442008882483425,Private room,22,5,3,2016-05-24,0.09,1,0
9850018,Apartment with 2 bathrooms!,3574455,Juliana,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50819800939304,13.467722755040104,Entire home/apt,130,3,88,2018-10-26,2.54,2,12
9850664,1 oder 2 Zimmer in Friedrichshain,50714275,Lydia,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51882182834319,13.436828366495028,Private room,25,2,0,,,1,0
9851510,Flat in the city of Berlin,50717323,Kat,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48959554422678,13.42392630079519,Private room,30,7,1,2016-01-25,0.03,1,0
9851733,Central & Sweet (Kurfürstendamm!),16770323,Damir,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49545940389269,13.32486895418615,Private room,32,1,16,2016-03-06,0.46,1,0
9852377,Beautiful studio appartment,50720261,Christopher,Lichtenberg,Alt-Lichtenberg,52.51271664187058,13.496555876833792,Entire home/apt,50,3,1,2015-12-24,0.03,1,0
9855780,,14637588,Noemi,Neukölln,Rixdorf,52.47256696813727,13.442778999834683,Entire home/apt,31,2,0,,,1,0
9856117,Single Room near to exotic Wannsee,50736153,Febin,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.42491289110927,13.21197873460174,Private room,20,1,1,2015-12-22,0.03,1,0
9856681,Gemütliches Schlafzimmer,17609209,Jenny Und Vianney,Pankow,Pankow Süd,52.56152177344493,13.410185257399467,Private room,42,15,0,,,1,0
9856741,Sommerurlaub in Berlin Kreuzkölln,3374056,Jorge,Neukölln,Reuterstraße,52.49183210806262,13.43198640144126,Entire home/apt,60,4,2,2017-08-06,0.06,1,0
9857237,"Sehr schöne, helle Altbauwohnung",23027366,Rosa Hannah Ziegler,Tempelhof - Schöneberg,Schöneberg-Nord,52.48993869946932,13.3620865740017,Entire home/apt,60,3,0,,,1,0
9857786,Wohnung in Friedenau,49252413,Robert,Tempelhof - Schöneberg,Friedenau,52.468148327493225,13.32461584289384,Entire home/apt,45,60,10,2016-04-28,0.29,1,70
9858338,Altbau-Wohnung in Berlin Wedding,26834447,Kaspar,Mitte,Wedding Zentrum,52.54095342505159,13.351163495051331,Entire home/apt,35,30,8,2016-05-07,0.23,1,0
9859117,Walk to Warschauer Str. sunny room,50745892,N.,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50839180393697,13.458880967716128,Private room,30,2,1,2015-12-27,0.03,1,0
9859220,Room in Mitte very central TW6-3,47779600,Urs Und Ila,Mitte,Alexanderplatz,52.52652108569253,13.389781539042849,Private room,16,90,9,2018-11-01,0.26,13,95
9859873,"Modern, spacious Apartment in Mitte",7385868,Jonas,Mitte,Brunnenstr. Süd,52.53616443350171,13.405915067560048,Entire home/apt,250,3,1,2016-01-03,0.03,1,0
9861129,Girls only cosy room in the heart of Berlin,49759122,Caroline,Mitte,Alexanderplatz,52.52318257867493,13.38489238852678,Private room,27,4,18,2018-11-02,0.52,1,18
9862133,Cozy Apartment near the Weißensee,38271725,Ardi,Pankow,Weißensee,52.54787811188083,13.447500667629994,Entire home/apt,100,3,0,,,1,0
9862651,90m² Masterpiece-Loft in scenic Kreuzberg,5452247,Stefan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49190045426205,13.39343071569407,Entire home/apt,150,3,22,2018-10-28,0.64,2,107
9862850,Cozy colourful flat in Kreuzkölln,50761945,Karl,Neukölln,Reuterstraße,52.4860727988754,13.441495139836483,Entire home/apt,45,4,1,2016-03-22,0.03,1,0
9863004,In the heart of Berlin - Nightlife,48608070,Anastasios,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52612245866174,13.44818312163934,Private room,32,2,1,2016-01-02,0.03,1,0
9864218,Sunny 2 bedroom apartment with canal view,1842852,Bojana,Neukölln,Reuterstraße,52.48570792532932,13.440691758492134,Entire home/apt,62,2,12,2018-07-09,0.34,1,0
9869385,Schönes Altbauzimmer *hell*zentral*,50792170,Miriam,Neukölln,Reuterstraße,52.4834838933759,13.431016698696668,Private room,40,2,0,,,2,0
9870480,,50796520,Karsten,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.514224398357065,13.429427282553648,Entire home/apt,45,1,0,,,1,0
9870491,Bright and spacious room,50796551,Tina,Neukölln,Rixdorf,52.472698159046985,13.443481063738089,Private room,25,2,5,2018-03-18,0.31,1,0
9871041,cozy apartment with a view,6350212,Corinna,Neukölln,Rixdorf,52.476639672130624,13.45385138428592,Entire home/apt,65,3,6,2018-09-23,0.17,1,256
9871647,Big altbau room Friederichshain,24910342,Leandro,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51221672023027,13.457331885366536,Private room,25,2,7,2016-09-12,0.2,1,0
9871753,International shared flat,50800966,Corentine,Pankow,Weißensee Ost,52.55808116934013,13.47628448031994,Private room,16,1,4,2016-07-29,0.12,1,0
